target,feat1,feat3
0.40214,116.58,0.0028137
0.40576,116.62,0.0028047
0.4022,116.67,0.0027821
0.40052,116.71,0.0028063
0.40164,116.75,0.0027933
0.40558,116.79,0.0028058
0.40359,116.83,0.0028004
0.4029,116.88,0.0028133
0.40222,116.92,0.0028285
0.40068,116.96,0.0028212
0.40331,117.0,0.0028134
0.4032,117.04,0.0028234
0.40794,117.08,0.0028006
0.40421,117.12,0.0028434
0.40465,117.17,0.0028252
0.40517,117.21,0.0028407
0.40453,117.25,0.0028156
0.40474,117.29,0.0028104
0.40353,117.33,0.0028144
0.40417,117.38,0.00283
0.40633,117.42,0.0028266
0.40571,117.46,0.0028728
0.40455,117.5,0.002842
0.4045,117.54,0.0028587
0.40518,117.58,0.002846
0.40456,117.62,0.0028569
0.40586,117.67,0.0028422
0.40619,117.71,0.0028401
0.40381,117.75,0.0028436
0.4022,117.79,0.0028706
0.40399,117.83,0.0028816
0.40228,117.88,0.002903
0.4039,117.92,0.0028777
0.40072,117.96,0.0028936
0.40515,118.0,0.002903
0.40564,118.04,0.0028598
0.40601,118.08,0.0028905
0.40604,118.12,0.0029005
0.40399,118.17,0.0029233
0.40723,118.21,0.0029146
0.40212,118.25,0.0028997
0.40161,118.29,0.0028923
0.403,118.33,0.0028931
0.40371,118.38,0.002915
0.40586,118.42,0.0029032
0.40327,118.46,0.0029118
0.40119,118.5,0.0029216
0.40232,118.54,0.0029174
0.40137,118.58,0.0029291
0.4035,118.62,0.0029159
0.40388,118.67,0.0029273
0.40404,118.71,0.0029525
0.40379,118.75,0.0029257
0.4007,118.79,0.0029303
0.40046,118.83,0.0029311
0.4047,118.88,0.0029245
0.40781,118.92,0.0029453
0.40073,118.96,0.0029208
0.40088,119.0,0.0029588
0.40111,119.04,0.0029741
0.40801,119.08,0.0029407
0.40115,119.12,0.0029868
0.40681,119.17,0.0029703
0.40069,119.21,0.0029849
0.40633,119.25,0.0029595
0.40683,119.29,0.002949
0.40497,119.33,0.0029861
0.40369,119.38,0.0029553
0.4032,119.42,0.0029823
0.40277,119.46,0.0030031
0.4043,119.5,0.0029936
0.40357,119.54,0.003002
0.4014,119.58,0.0029626
0.40547,119.62,0.002984
0.40374,119.67,0.0029685
0.40729,119.71,0.0029811
0.40466,119.75,0.0029895
0.40147,119.79,0.0030086
0.40103,119.83,0.0030132
0.40087,119.88,0.0030395
0.40676,119.92,0.0030322
0.40677,119.96,0.0030303
0.40618,120.0,0.0029992
0.4051,120.04,0.0030037
0.40065,120.08,0.0030179
0.40106,120.12,0.0030061
0.40459,120.17,0.0030413
0.40402,120.21,0.0030097
0.40633,120.25,0.0030211
0.40245,120.29,0.0030303
0.40531,120.33,0.0030463
0.40334,120.38,0.003016
0.40709,120.42,0.0030399
0.40173,120.46,0.0030588
0.40595,120.5,0.0030442
0.4017,120.54,0.0030578
0.40736,120.58,0.003056
0.40104,120.62,0.0030508
0.40066,120.67,0.0030685
0.40448,120.71,0.0030895
0.40654,120.75,0.0030438
0.40075,120.79,0.0030589
0.4075,120.83,0.0030579
0.4053,120.88,0.003082
0.40572,120.92,0.0030805
0.40655,120.96,0.0031078
0.40595,121.0,0.0030837
0.40742,121.04,0.0030635
0.40174,121.08,0.0031155
0.40313,121.12,0.0030745
0.40378,121.17,0.003112
0.40338,121.21,0.003085
0.40547,121.25,0.0030735
0.40261,121.29,0.0031119
0.40039,121.33,0.003097
0.40248,121.38,0.0031072
0.40784,121.42,0.0031348
0.4058,121.46,0.0031206
0.40066,121.5,0.0031479
0.40046,121.54,0.0031008
0.40497,121.58,0.0031151
0.40327,121.62,0.0031235
0.4007,121.67,0.0031261
0.4037,121.71,0.0031628
0.40355,121.75,0.0031411
0.40164,121.79,0.0031451
0.40309,121.83,0.0031465
0.40119,121.88,0.0031197
0.40811,121.92,0.0031597
0.40701,121.96,0.0031411
0.40207,122.0,0.0031463
0.40431,122.04,0.0031677
0.40125,122.08,0.0031904
0.40689,122.12,0.0031707
0.40355,122.17,0.0031384
0.40155,122.21,0.0031633
0.40559,122.25,0.0031712
0.4034,122.29,0.0032054
0.40389,122.33,0.0032059
0.40403,122.38,0.0032028
0.4026,122.42,0.0031743
0.40803,122.46,0.0031853
0.40359,122.5,0.0031835
0.40084,122.54,0.0032196
0.40266,122.58,0.0031818
0.40732,122.62,0.0031799
0.40394,122.67,0.0031801
0.40504,122.71,0.0032203
0.40403,122.75,0.0032262
0.40469,122.79,0.0032358
0.40491,122.83,0.0032222
0.40786,122.88,0.0032379
0.40045,122.92,0.0032283
0.40396,122.96,0.0032305
0.40065,123.0,0.0031971
0.40416,123.04,0.0032503
0.40689,123.08,0.0032265
0.40581,123.12,0.0032598
0.40288,123.17,0.0032124
0.40087,123.21,0.0032577
0.40429,123.25,0.0032408
0.4014,123.29,0.0032381
0.40144,123.33,0.0032686
0.40611,123.38,0.0032191
0.40113,123.42,0.0032604
0.40669,123.46,0.0032386
0.40484,123.5,0.0032278
0.40145,123.54,0.003285
0.404,123.58,0.0032592
0.40606,123.62,0.0032632
0.402,123.67,0.0032646
0.40222,123.71,0.0032558
0.40296,123.75,0.0033023
0.40795,123.79,0.003276
0.4047,123.83,0.0032708
0.4002,123.88,0.003261
0.40721,123.92,0.0032534
0.40649,123.96,0.0033084
0.40208,124.0,0.0032881
0.40199,124.04,0.0032824
0.40461,124.08,0.0032902
0.40728,124.12,0.0032829
0.40524,124.17,0.0033311
0.40133,124.21,0.0033115
0.40511,124.25,0.0033196
0.40331,124.29,0.0033355
0.40113,124.33,0.0033245
0.402,124.38,0.0033145
0.40788,124.42,0.0033461
0.40692,124.46,0.0033129
0.40676,124.5,0.0033272
0.40688,124.54,0.0033292
0.40046,124.58,0.0033045
0.40176,124.62,0.0033001
0.40436,124.67,0.0033649
0.40239,124.71,0.0033207
0.40171,124.75,0.0033589
0.40646,124.79,0.0033136
0.40464,124.83,0.0033168
0.40664,124.88,0.0033242
0.40442,124.92,0.003368
0.40537,124.96,0.0033825
0.40607,125.0,0.0033421
0.4066,125.04,0.0033881
0.40402,125.08,0.0033904
0.40043,125.12,0.003392
0.40519,125.17,0.0033984
0.40197,125.21,0.0033807
0.4046,125.25,0.0033989
0.40338,125.29,0.0033837
0.408,125.33,0.0033697
0.40187,125.38,0.0034073
0.40355,125.42,0.0033588
0.40228,125.46,0.0034205
0.40143,125.5,0.0034021
0.40331,125.54,0.0033722
0.40674,125.58,0.00338
0.4048,125.62,0.0033729
0.40018,125.67,0.0033726
0.4072,125.71,0.0034176
0.40403,125.75,0.0033937
0.40196,125.79,0.003382
0.40261,125.83,0.0034061
0.40699,125.88,0.0033907
0.40239,125.92,0.0034168
0.40508,125.96,0.0034387
0.40779,126.0,0.0034427
0.40009,126.04,0.0034621
0.4073,126.08,0.0034608
0.39952,126.12,0.0034666
0.40249,126.17,0.0034045
0.40677,126.21,0.0034407
0.40167,126.25,0.0034246
0.40293,126.29,0.0034537
0.40571,126.33,0.0034553
0.40583,126.38,0.0034174
0.4037,126.42,0.0034316
0.3984,126.46,0.0034712
0.40148,126.5,0.0034478
0.40447,126.54,0.003454
0.40452,126.58,0.0034871
0.4023,126.62,0.0034547
0.40157,126.67,0.0035047
0.40235,126.71,0.0034635
0.40313,126.75,0.0034542
0.39798,126.79,0.0034654
0.40412,126.83,0.0034672
0.39945,126.88,0.0034914
0.39861,126.92,0.0034729
0.40338,126.96,0.0034634
0.39744,127.0,0.0034959
0.39862,127.04,0.0034636
0.39614,127.08,0.0035262
0.40148,127.12,0.0034937
0.40032,127.17,0.0034712
0.40347,127.21,0.0035267
0.39556,127.25,0.0035449
0.4012,127.29,0.003511
0.40027,127.33,0.003551
0.39521,127.38,0.0034928
0.40293,127.42,0.0035169
0.39857,127.46,0.0035022
0.40108,127.5,0.0035022
0.40108,127.54,0.0035495
0.39895,127.58,0.0035274
0.3947,127.62,0.0035302
0.39714,127.67,0.0035668
0.39735,127.71,0.0035076
0.3999,127.75,0.0035174
0.39729,127.79,0.0035433
0.40126,127.83,0.0035468
0.39845,127.88,0.003532
0.3998,127.92,0.0035755
0.40026,127.96,0.0035504
0.39914,128.0,0.0035787
0.39309,128.04,0.0035716
0.39455,128.08,0.0035857
0.39945,128.12,0.0035752
0.39472,128.17,0.003567
0.39883,128.21,0.0035605
0.3972,128.25,0.0036058
0.3952,128.29,0.0036033
0.39963,128.33,0.0035835
0.39389,128.38,0.0035684
0.39559,128.42,0.0035772
0.39873,128.46,0.0035596
0.3947,128.5,0.0035607
0.39246,128.54,0.0035701
0.39873,128.58,0.0035663
0.39152,128.62,0.0036372
0.39469,128.67,0.0036053
0.39231,128.71,0.0035892
0.39274,128.75,0.0036142
0.39396,128.79,0.0035897
0.39314,128.83,0.0036491
0.39795,128.88,0.003609
0.39362,128.92,0.0036285
0.3975,128.96,0.0036128
0.39185,129.0,0.0036138
0.39299,129.04,0.0036048
0.39664,129.08,0.003633
0.39689,129.12,0.003644
0.39691,129.17,0.0036457
0.3908,129.21,0.0036172
0.39182,129.25,0.0036729
0.39184,129.29,0.0036771
0.39523,129.33,0.0036242
0.394,129.38,0.0036902
0.38853,129.42,0.0036272
0.39146,129.46,0.0036788
0.39281,129.5,0.0036503
0.39297,129.54,0.0036694
0.39218,129.58,0.00365
0.39192,129.62,0.0036994
0.39218,129.67,0.0037053
0.38995,129.71,0.0036688
0.39325,129.75,0.0036725
0.38845,129.79,0.0036762
0.39254,129.83,0.0037049
0.39286,129.88,0.0036746
0.39051,129.92,0.0036989
0.38948,129.96,0.0036802
0.3933,130.0,0.003669
0.38782,130.04,0.0036666
0.39231,130.08,0.0037261
0.39278,130.12,0.003684
0.39017,130.17,0.0037197
0.38633,130.21,0.0037319
0.389,130.25,0.0037288
0.38559,130.29,0.0036985
0.38658,130.33,0.0037054
0.38969,130.38,0.0037301
0.38981,130.42,0.003716
0.3865,130.46,0.0036946
0.38995,130.5,0.0037258
0.39062,130.54,0.0037315
0.3872,130.58,0.0037202
0.38918,130.62,0.0037087
0.39105,130.67,0.0037118
0.38547,130.71,0.0037809
0.38948,130.75,0.0037848
0.38672,130.79,0.0037623
0.39062,130.83,0.0037713
0.39106,130.88,0.003768
0.38633,130.92,0.0037928
0.38661,130.96,0.003788
0.38804,131.0,0.0037947
0.38616,131.04,0.003783
0.39002,131.08,0.003742
0.38452,131.12,0.0037389
0.38281,131.17,0.0037866
0.38929,131.21,0.0037536
0.38955,131.25,0.0037824
0.38466,131.29,0.0038029
0.38736,131.33,0.0037698
0.38335,131.38,0.0038039
0.38624,131.42,0.0038058
0.38621,131.46,0.0038279
0.38588,131.5,0.0037986
0.38248,131.54,0.0037894
0.383,131.58,0.0037772
0.38789,131.62,0.0037958
0.38602,131.67,0.0037983
0.38687,131.71,0.0038302
0.38615,131.75,0.0038255
0.38423,131.79,0.0038454
0.3811,131.83,0.0037871
0.38134,131.88,0.0038497
0.38719,131.92,0.0038272
0.38583,131.96,0.0038315
0.38083,132.0,0.0038279
0.38401,132.04,0.0038719
0.38128,132.08,0.0038479
0.38638,132.12,0.0038453
0.38434,132.17,0.0038671
0.38658,132.21,0.0038103
0.37912,132.25,0.003814
0.37906,132.29,0.0038554
0.37982,132.33,0.0038484
0.38618,132.38,0.0038912
0.38201,132.42,0.003868
0.38058,132.46,0.0038893
0.38488,132.5,0.003865
0.38335,132.54,0.0039054
0.38072,132.58,0.0038601
0.37886,132.62,0.003869
0.3793,132.67,0.0039017
0.38196,132.71,0.0039179
0.3851,132.75,0.0038524
0.38071,132.79,0.003908
0.37931,132.83,0.0038845
0.38078,132.88,0.0038995
0.37975,132.92,0.0038804
0.37841,132.96,0.0039069
0.38036,133.0,0.0038988
0.37817,133.04,0.0039205
0.37808,133.08,0.0039206
0.38393,133.12,0.0039186
0.38521,133.17,0.0038973
0.38365,133.21,0.0038814
0.38306,133.25,0.0044572
0.381,133.29,0.0044855
0.38308,133.33,0.0044187
0.38171,133.38,0.0043865
0.37825,133.42,0.0041801
0.38011,133.46,0.0042846
0.37954,133.5,0.0043352
0.38456,133.54,0.0042655
0.37786,133.58,0.0043083
0.38259,133.62,0.0045304
0.37779,133.67,0.004407
0.38163,133.71,0.0043807
0.38238,133.75,0.0043137
0.37946,133.79,0.0044038
0.38317,133.83,0.0041078
0.37813,133.88,0.0043204
0.38046,133.92,0.0040316
0.38266,133.96,0.0042052
0.38001,134.0,0.0042384
0.38254,134.04,0.0043261
0.37745,134.08,0.0040645
0.37946,134.12,0.0041669
0.37802,134.17,0.0040955
0.38162,134.21,0.004058
0.37796,134.25,0.0043277
0.38116,134.29,0.0044121
0.38291,134.33,0.0043924
0.38417,134.38,0.0042728
0.38355,134.42,0.0042225
0.37852,134.46,0.0043163
0.3778,134.5,0.0080585
0.37863,134.54,0.0080642
0.37836,134.58,0.0081998
0.38377,134.62,0.0081274
0.38288,134.67,0.0082086
0.37913,134.71,0.0082553
0.37934,134.75,0.0077389
0.37952,134.79,0.0082866
0.38308,134.83,0.0081164
0.37658,134.88,0.0080879
0.37691,134.92,0.008196
0.37617,134.96,0.0081358
0.38186,135.0,0.0065422
0.37762,135.04,0.0065544
0.38102,135.08,0.0067463
0.37968,135.12,0.0065656
0.37768,135.17,0.0065881
0.38305,135.21,0.0066761
0.37626,135.25,0.0065229
0.37602,135.29,0.010324
0.37872,135.33,0.0033719
0.38029,135.38,0.0032441
0.38156,135.42,0.0031095
0.38223,135.46,0.0044285
0.37665,135.5,0.0049425
0.37921,135.54,0.0048802
0.37889,135.58,0.0042306
0.38281,135.62,0.004577
0.3812,135.67,0.0039294
0.37748,135.71,0.0044332
0.38173,135.75,0.0042668
0.38153,135.79,0.0040168
0.38117,135.83,0.0029706
0.38227,135.88,0.0037745
0.37927,135.92,0.0041941
0.37865,135.96,0.0041845
0.38039,136.0,0.0043753
0.37692,136.04,0.0044852
0.37724,136.08,0.0040855
0.3752,136.12,0.0044531
0.38139,136.17,0.0040361
0.38019,136.21,0.0035044
0.38121,136.25,0.0042057
0.37603,136.29,0.004286
0.38161,136.33,0.0042223
0.37629,136.38,0.0043867
0.37794,136.42,0.0038981
0.37992,136.46,0.0045391
0.38007,136.5,0.0035665
0.37906,136.54,0.004446
0.37951,136.58,0.0038644
0.37969,136.62,0.0043676
0.37883,136.67,0.0044413
0.37693,136.71,0.0041392
0.37689,136.75,0.0046723
0.37553,136.79,0.004317
0.37511,136.83,0.0041731
0.37452,136.88,0.0038116
0.378,136.92,0.004442
0.37555,136.96,0.0046504
0.38118,137.0,0.0039438
0.38066,137.04,0.0042066
0.37812,137.08,0.0041644
0.37897,137.12,0.004224
0.37427,137.17,0.0041121
0.37783,137.21,0.0044739
0.37564,137.25,0.004071
0.37539,137.29,0.0042662
0.37606,137.33,0.0041663
0.37408,137.38,0.0041816
0.38021,137.42,0.0042687
0.37577,137.46,0.0041598
0.3768,137.5,0.0040861
0.37768,137.54,0.0040977
0.37458,137.58,0.0043172
0.37679,137.62,0.0043776
0.37341,137.67,0.0046126
0.37826,137.71,0.0043466
0.37742,137.75,0.0038064
0.37737,137.79,0.004094
0.37581,137.83,0.0040889
0.37891,137.88,0.00437
0.37962,137.92,0.0043215
0.37931,137.96,0.0043603
0.37775,138.0,0.0042977
0.3795,138.04,0.0041511
0.37626,138.08,0.0043817
0.37559,138.12,0.0042728
0.37362,138.17,0.0042531
0.37282,138.21,0.0040671
0.3799,138.25,0.0041286
0.37528,138.29,0.0042344
0.37716,138.33,0.0041568
0.37732,138.38,0.0041694
0.37332,138.42,0.004087
0.37688,138.46,0.0041305
0.37544,138.5,0.0042464
0.37272,138.54,0.0044819
0.3743,138.58,0.0042396
0.37358,138.62,0.0042386
0.37756,138.67,0.0042206
0.37373,138.71,0.0040113
0.37323,138.75,0.0042359
0.37115,138.79,0.0043761
0.37314,138.83,0.0041993
0.37453,138.88,0.004279
0.37689,138.92,0.0042528
0.37228,138.96,0.0042208
0.37413,139.0,0.0042727
0.37338,139.04,0.0042339
0.37028,139.08,0.0041415
0.37274,139.12,0.0042106
0.37347,139.17,0.0043312
0.37361,139.21,0.0040473
0.3736,139.25,0.0042851
0.37306,139.29,0.0043296
0.36847,139.33,0.0039373
0.37165,139.38,0.004192
0.37105,139.42,0.0042728
0.37292,139.46,0.0043111
0.36898,139.5,0.0044727
0.36885,139.54,0.0039714
0.36862,139.58,0.0039362
0.36925,139.62,0.0041503
0.37185,139.67,0.0039712
0.36811,139.71,0.0043893
0.36532,139.75,0.0043389
0.36867,139.79,0.0044154
0.37004,139.83,0.0039921
0.36716,139.88,0.0042282
0.36635,139.92,0.0044488
0.36709,139.96,0.0043197
0.36841,140.0,0.0040688
0.36998,140.04,0.0040634
0.36778,140.08,0.0038069
0.36499,140.12,0.0041485
0.36384,140.17,0.0043178
0.36401,140.21,0.0044124
0.36937,140.25,0.0042681
0.36819,140.29,0.0041783
0.36847,140.33,0.0038681
0.36262,140.38,0.0045297
0.36355,140.42,0.0042455
0.36239,140.46,0.0042468
0.36403,140.5,0.0041747
0.3611,140.54,0.0042353
0.36528,140.58,0.0043004
0.36721,140.62,0.0042098
0.36079,140.67,0.0043095
0.36131,140.71,0.0043279
0.36249,140.75,0.0041245
0.36583,140.79,0.0040705
0.35961,140.83,0.0042896
0.36598,140.88,0.0041853
0.35935,140.92,0.0043087
0.36444,140.96,0.0043951
0.36495,141.0,0.004011
0.35994,141.04,0.0044358
0.35803,141.08,0.0041573
0.36035,141.12,0.0040275
0.35891,141.17,0.0041764
0.36331,141.21,0.0041751
0.36294,141.25,0.0040994
0.36299,141.29,0.0044354
0.35787,141.33,0.0043549
0.35627,141.38,0.0041528
0.36066,141.42,0.0043246
0.35965,141.46,0.0041678
0.36223,141.5,0.0041214
0.36128,141.54,0.0043217
0.35802,141.58,0.0042214
0.35614,141.62,0.0042296
0.35793,141.67,0.0041059
0.35787,141.71,0.0042376
0.3573,141.75,0.0042597
0.35473,141.79,0.0041298
0.36021,141.83,0.0041131
0.35954,141.88,0.0042329
0.3593,141.92,0.0042544
0.35918,141.96,0.0034683
0.35908,142.0,0.0031002
0.35465,142.04,0.0032476
0.35713,142.08,0.0039299
0.35597,142.12,0.0038657
0.35297,142.17,0.0044468
0.35691,142.21,0.0034434
0.35142,142.25,0.0042504
0.35181,142.29,0.0039156
0.35245,142.33,0.0040294
0.35488,142.38,0.004316
0.35025,142.42,0.0035865
0.35596,142.46,0.0039722
0.35516,142.5,0.0032668
0.35273,142.54,0.0038624
0.35137,142.58,0.0042998
0.3515,142.62,0.0036893
0.35508,142.67,0.0042122
0.35026,142.71,0.0039307
0.35198,142.75,0.0038598
0.35119,142.79,0.0039931
0.34873,142.83,0.0040196
0.34756,142.88,0.0040461
0.35204,142.92,0.0040171
0.35324,142.96,0.0039719
0.34911,143.0,0.0039621
0.35082,143.04,0.0040141
0.35161,143.08,0.00392
0.34753,143.12,0.0038889
0.34639,143.17,0.003784
0.34923,143.21,0.0040263
0.35086,143.25,0.004058
0.34575,143.29,0.0036413
0.34935,143.33,0.0038132
0.34509,143.38,0.0039718
0.35076,143.42,0.0038709
0.3483,143.46,0.003914
0.35082,143.5,0.0037984
0.34988,143.54,0.0039113
0.34486,143.58,0.0040489
0.34354,143.62,0.0039401
0.34478,143.67,0.0041133
0.34357,143.71,0.0040283
0.34613,143.75,0.0039853
0.34913,143.79,0.0039421
0.34364,143.83,0.0039688
0.34419,143.88,0.0039877
0.34322,143.92,0.0039619
0.34627,143.96,0.0039143
0.34237,144.0,0.0039399
0.3457,144.04,0.0037329
0.34239,144.08,0.0036923
0.34473,144.12,0.0039839
0.34176,144.17,0.0040492
0.34408,144.21,0.0039931
0.34543,144.25,0.0040547
0.34424,144.29,0.004097
0.34221,144.33,0.0037227
0.34514,144.38,0.0039747
0.33929,144.42,0.0039177
0.34133,144.46,0.0039144
0.34397,144.5,0.0040061
0.34346,144.54,0.003981
0.33975,144.58,0.0038419
0.34004,144.62,0.0039702
0.33983,144.67,0.0039148
0.33933,144.71,0.0038111
0.33912,144.75,0.0038374
0.33887,144.79,0.0039526
0.34084,144.83,0.0038365
0.33641,144.88,0.0036324
0.34068,144.92,0.0038589
0.34107,144.96,0.0039099
0.34029,145.0,0.003994
0.34087,145.04,0.0036379
0.33646,145.08,0.0037048
0.33581,145.12,0.0039632
0.33479,145.17,0.0039327
0.33424,145.21,0.0039434
0.33948,145.25,0.0038524
0.33718,145.29,0.0038985
0.33674,145.33,0.0040445
0.33689,145.38,0.0037668
0.33503,145.42,0.004032
0.33465,145.46,0.0039439
0.3337,145.5,0.0038219
0.33127,145.54,0.004016
0.3338,145.58,0.0040735
0.33055,145.62,0.0038465
0.3342,145.67,0.0039109
0.33304,145.71,0.0036728
0.3345,145.75,0.0039347
0.33106,145.79,0.0038671
0.33099,145.83,0.0038422
0.33058,145.88,0.0040791
0.33281,145.92,0.0039476
0.33069,145.96,0.0038052
0.33278,146.0,0.0036696
0.33214,146.04,0.0041678
0.32972,146.08,0.0039242
0.33132,146.12,0.0038224
0.33158,146.17,0.0038045
0.32629,146.21,0.0037755
0.33201,146.25,0.0039037
0.32705,146.29,0.0039083
0.32689,146.33,0.0039167
0.32806,146.38,0.0036773
0.32908,146.42,0.0064425
0.3276,146.46,0.0065163
0.32843,146.5,0.0064552
0.32669,146.54,0.0065311
0.32637,146.58,0.0065711
0.32531,146.62,0.0065349
0.32702,146.67,0.0065211
0.32673,146.71,0.0064805
0.32218,146.75,0.0064486
0.32208,146.79,0.0068901
0.32412,146.83,0.006609
0.3271,146.88,0.0064765
0.32195,146.92,0.0067132
0.32446,146.96,0.0065893
0.32185,147.0,0.0064156
0.32009,147.04,0.0063947
0.32292,147.08,0.0064219
0.32454,147.12,0.0065866
0.32231,147.17,0.0062236
0.32389,147.21,0.011494
0.31803,147.25,0.0096779
0.32311,147.29,0.0095323
0.31808,147.33,0.010146
0.32334,147.38,0.0097659
0.31808,147.42,0.010103
0.32194,147.46,0.0095167
0.31771,147.5,0.0097422
0.31607,147.54,0.0099059
0.31929,147.58,0.009783
0.31731,147.62,0.0059676
0.31608,147.67,0.0060946
0.3158,147.71,0.0038768
0.31891,147.75,0.0025271
0.31966,147.79,0.0023807
0.31817,147.83,0.0024823
0.31534,147.88,0.0028569
0.31419,147.92,0.0032794
0.3135,147.96,0.0026336
0.31786,148.0,0.0026957
0.31763,148.04,0.0029844
0.31242,148.08,0.0031018
0.31697,148.12,0.0027292
0.31424,148.17,0.0031718
0.31165,148.21,0.0028946
0.31552,148.25,0.0027882
0.31351,148.29,0.0027085
0.31394,148.33,0.0024672
0.31087,148.38,0.0027839
0.31271,148.42,0.00262
0.31146,148.46,0.0027
0.30985,148.5,0.0023168
0.31161,148.54,0.0023049
0.31164,148.58,0.0028815
0.3101,148.62,0.0025304
0.31003,148.67,0.0027174
0.30862,148.71,0.0025407
0.31056,148.75,0.0024549
0.31149,148.79,0.0025435
0.3115,148.83,0.002541
0.30567,148.88,0.0025101
0.30917,148.92,0.002662
0.31089,148.96,0.0026258
0.30703,149.0,0.0027424
0.31032,149.04,0.0022541
0.30879,149.08,0.0022874
0.30461,149.12,0.0024451
0.30344,149.17,0.0028864
0.30525,149.21,0.0028757
0.30323,149.25,0.0026274
0.30536,149.29,0.0025679
0.30751,149.33,0.0025171
0.3042,149.38,0.0025974
0.30224,149.42,0.0027253
0.30472,149.46,0.0065366
0.30479,149.5,0.0048744
0.306,149.54,0.0049114
0.30143,149.58,0.0048311
0.30112,149.62,0.0049539
0.30188,149.67,0.0048397
0.30086,149.71,0.0049183
0.30363,149.75,0.0048796
0.29874,149.79,0.0050024
0.30229,149.83,0.0048454
0.30145,149.88,0.0050053
0.29999,149.92,0.0046711
0.301,149.96,0.0048572
0.29785,150.0,0.0047567
0.29902,150.04,0.0049768
0.29974,150.08,0.0048692
0.30112,150.12,0.0048875
0.29615,150.17,0.004755
0.29749,150.21,0.004947
0.29979,150.25,0.0047858
0.29897,150.29,0.0048372
0.29889,150.33,0.0047837
0.29876,150.38,0.0048229
0.29495,150.42,0.004917
0.29863,150.46,0.0049981
0.29486,150.5,0.0050088
0.29591,150.54,0.0048822
0.29404,150.58,0.0047697
0.29615,150.62,0.0049673
0.29375,150.67,0.0049576
0.29724,150.71,0.0047995
0.29332,150.75,0.0050268
0.29361,150.79,0.0047768
0.29353,150.83,0.0048041
0.2909,150.88,0.004833
0.29576,150.92,0.0048444
0.29218,150.96,0.0048434
0.28975,151.0,0.0048862
0.2902,151.04,0.004868
0.29022,151.08,0.0049912
0.29021,151.12,0.0049266
0.28996,151.17,0.0049403
0.2925,151.21,0.0049812
0.29005,151.25,0.0048505
0.29067,151.29,0.0049281
0.29465,151.33,0.0053973
0.29102,151.38,0.0065301
0.2923,151.42,0.0065054
0.29281,151.46,0.006507
0.29329,151.5,0.0064354
0.2915,151.54,0.0064922
0.29381,151.58,0.0065354
0.29027,151.62,0.0064675
0.29364,151.67,0.0065334
0.29306,151.71,0.0065452
0.29366,151.75,0.0064906
0.29194,151.79,0.0064866
0.29296,151.83,0.0064752
0.29446,151.88,0.0064828
0.2904,151.92,0.006776
0.29178,151.96,0.0064819
0.29111,152.0,0.0064535
0.29136,152.04,0.0065428
0.29131,152.08,0.0063957
0.29175,152.12,0.0064864
0.29212,152.17,0.0064804
0.29425,152.21,0.0062893
0.29354,152.25,0.0066409
0.29347,152.29,0.0064042
0.28959,152.33,0.0065994
0.29022,152.38,0.0065008
0.28985,152.42,0.0064353
0.2895,152.46,0.0067749
0.29358,152.5,0.0065509
0.29398,152.54,0.0063707
0.28884,152.58,0.0067563
0.29209,152.62,0.0041735
0.29332,152.67,0.0060756
0.2903,152.71,0.0061221
0.29212,152.75,0.0062454
0.29171,152.79,0.0064087
0.29425,152.83,0.006336
0.29152,152.88,0.006353
0.29198,152.92,0.0061804
0.28972,152.96,0.0064113
0.29113,153.0,0.0062105
0.2941,153.04,0.0061876
0.29056,153.08,0.0063093
0.29253,153.12,0.0060451
0.28874,153.17,0.007162
0.29045,153.21,0.006184
0.28957,153.25,0.0061885
0.28948,153.29,0.0061346
0.29427,153.33,0.0061257
0.28942,153.38,0.0062353
0.29161,153.42,0.0058967
0.28875,153.46,0.0063084
0.29175,153.5,0.0062695
0.29262,153.54,0.0060907
0.29249,153.58,0.0061684
0.29376,153.62,0.0062303
0.29311,153.67,0.0040281
0.29404,153.71,0.0035387
0.29142,153.75,0.0038066
0.29023,153.79,0.0035443
0.2926,153.83,0.0038667
0.29334,153.88,0.0040172
0.29253,153.92,0.0039401
0.29007,153.96,0.0039387
0.28942,154.0,0.0037445
0.29269,154.04,0.0036973
0.29081,154.08,0.0038628
0.29293,154.12,0.0038517
0.29204,154.17,0.0038814
0.28887,154.21,0.0039945
0.29327,154.25,0.0039227
0.28849,154.29,0.0041096
0.2918,154.33,0.0039435
0.29199,154.38,0.0041144
0.28955,154.42,0.0036653
0.29269,154.46,0.0039674
0.29084,154.5,0.0038439
0.28859,154.54,0.0037943
0.29348,154.58,0.003848
0.29216,154.62,0.0040809
0.29231,154.67,0.0040254
0.29267,154.71,0.0040782
0.29162,154.75,0.0031278
0.29096,154.79,0.0033119
0.29352,154.83,0.0033492
0.29365,154.88,0.0032352
0.29259,154.92,0.0034583
0.29143,154.96,0.0031335
0.29096,155.0,0.0032634
0.29077,155.04,0.0032241
0.28858,155.08,0.0031446
0.29199,155.12,0.0033962
0.29304,155.17,0.003521
0.2926,155.21,0.0031116
0.28926,155.25,0.0030258
0.28815,155.29,0.0033835
0.29118,155.33,0.0033701
0.29082,155.38,0.0031864
0.28878,155.42,0.0030895
0.2919,155.46,0.0031504
0.2915,155.5,0.0032529
0.29128,155.54,0.0030943
0.29012,155.58,0.0033955
0.29089,155.62,0.0032645
0.29325,155.67,0.0029431
